# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483514	AskSN	2	426	0	5	26.9	597594	3206	recent@AskSN	SELF_POST_OPP	Have you  had a reoccurring nightmare before?
1483567	bitcoin	1	374	0	2	23.6	74100	9654	recent@bitcoin|top@bitcoin		Lyn Alden vs Mike Brock: money, commerce, governance, and more
1483373	podcasts	2	360	0	0	32.5	9274	22123	recent@history|recent@podcasts		Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483615	privacy	1	358	0	0	21.9	303620	5934	recent@privacy|top@privacy		A hacker built a tool to track police officers. Then he tried to warn them
1483576	bitcoin	1	303	0	0	23.3	1482441	3	recent@bitcoin|top@bitcoin		Ever thought about adding a passphrase to your main wallet?
1483365	Stacker_Stocks	2	205	0	0	33.3	9274	22123	recent@Stacker_Stocks		Daily Stock Discussion ~Stacker_Stocks
1483530	nostr	1	204	0	2	26.0	1072161	62	recent@nostr		🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483515	bitcoin	1	194	0	2	26.9	435224	1484	recent@bitcoin_beginners		What’s the best way to learn Bitcoin deeply?
1483807	bitcoin	1	146	0	0	13.7	68842	576	recent@bitcoin|top@bitcoin		Hände Weg von Der Spekulationsfrist (Hands off the speculation period)
1483797	bitcoin_beginners	1	136	0	0	14.6	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining		In 2010 ArtForz built a Bitcoin mining farm controlled 25% of the entire network
1483614	charts_and_maps	2	133	0	0	21.9	328182	3631	recent@charts_and_maps|top@charts_and_maps		MPG Ranch Raptor Tracker
1483607	lol	2	100	0	3	22.1	74100	9654	recent@lol|top@lol		May the 4th Maxis Club new show! 2:00 PM EST
1483850	meta	1	97	0	0	10.9	36151	1461	recent@meta|top@meta		This Day on SN: May 4
1483340	meta	1	97	0	1	34.9	36151	1461	recent@meta		This Day on SN: May 3
1483628	Stacker_Stocks	2	97	0	1	21.3	9274	22123	recent@Stacker_Stocks|top@Stacker_Stocks		Blok Whatcha Buying Week #36
1483947	AI	1	69	0	0	7.2	280679	21147	recent@AI|top@AI|recent@Stacker_Stocks		TradingAgents: Multi-Agents LLM Financial Trading Framework
1483862	AI	1	69	0	0	10.3	30993	3317	recent@AI|top@AI		The Generation That Grew Up With Algorithms Just Called Bullshit on AI
1484074	Design	2	69	0	0	4.9	470384	58	recent@Design|top@Design		My Life Inside the Bitcoin
1483584	Politics_And_Law	3	68	0	23	23.0	642641	7043	recent@history|top@history		What Netanyahu and the Israeli right mean when they invoke ‘Greater Israel’
1483410	bitcoin	1	57	0	2	30.0	1476948	10	recent@bitcoin_beginners		The self-custody gap nobody talks about
1483833	bitcoin_beginners	1	57	0	2	11.3	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners		[Warning] Michael Saylor is promoting Shitcoins
1483501	tech	1	50	0	0	27.5	13531	1623	recent@devs		Ubuntu infrastructure has been down for more than a day
1483455	AI	1	50	0	4	28.7	698001	8992	recent@AI|recent@news		[WATCH]: RBD News 5/2/26
1483512	AI	1	40	0	0	26.9	1248037	1649	recent@AI|recent@ideasfromtheedge		Coulon Agent A9 • HANGED-MAN AGENT
1484002	bitcoin_beginners	1	36	0	1	6.2	375687	3024	recent@bitcoin_beginners|top@bitcoin_beginners|recent@ideasfromtheedge		Knowing the truth about Bitcoin is a Superpower 💪🤠⚡
1483518	bitcoin_beginners	1	36	0	0	26.7	1248037	1649	recent@bitcoin_beginners|recent@bitdevs		nunchuk-io
1483502	bitcoin_beginners	1	36	0	0	27.5	296825	4270	recent@bitcoin_beginners		At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483613	security	1	36	0	0	21.9	1248037	1649	recent@security|top@security|recent@AI		The agent harness belongs outside the sandbox | Hacker News
1483353	security	1	21	0	0	34.3	297791	7479	recent@security		CISA Adds Actively Exploited Linux Root Access Bug CVE-2026-31431 to KEV
1483423	food_and_drinks	3	21	0	0	29.6	458256	4588	recent@charts_and_maps		The most consumed type of alcohol around the world
1483586	news	2	10	0	0	22.9	297791	7479	recent@news|top@news		A cargo ship near Strait of Hormuz reports being attacked
1484084	math	2	0	0	1	4.7	1248037	1649	recent@bitdevs|top@bitdevs|recent@devs		DAG Workflow Engine | Hacker News
1483994	lightning	1	0	0	0	6.3	263526	324	recent@lightning|top@lightning		Lightning Network Transactions per Second Visualization Comparison
1483811	lightning	1	0	0	0	12.7	263526	324	recent@lightning|top@lightning		MCP server + x402 Discovery Hub. Search for the agent economy w/ 1500+ services
1483963	AI	1	0	0	0	6.8	698001	8992	recent@AI|top@AI		RBD News 5/4/26 https://youtu.be/KAyckXih7tU
1483911	AI	1	0	0	0	8.3	966763	147	recent@AI|top@AI		⚙️ Exploring Bitcoin Agents: The Intersection of AI and Sovereign Money
1483486	science	2	0	0	0	28.1	297791	7479	recent@science		Decades-long physics mystery may have been an illusion all along
1483829	econ	2	0	0	1	11.6	140698	1035	recent@econ|top@econ		A Robot Economy: Who Gets Rich, Who Gets Left Behind
1484272	news	2	0	0	0	0.0	297791	7479	recent@news|top@news	FRESH	Melius Research Begins Coverage of Micron Technology (MU) Stock
1483329	news	2	0	0	0	35.7	1461832	4	recent@news		Indústria de baterias do Brasil pede ao governo incentivo ao produto nacional
